ID,Vehicles
20171009091,74.0923893584
20171009101,93.9406874381
20171009111,110.936535494
20171009121,113.028332178
20171009131,101.309516665
20171009141,108.345560056
20171009151,107.133268796
20171009161,103.805410436
20171009171,103.4726246
20171009181,110.152111738
20171009191,113.313577181
20171009201,109.415228815
20171009211,101.42836875
20171009221,95.842320787
20171009231,93.0611820142
20171010001,91.1850144296
20171010011,77.7340078054
20171010021,64.9747672361
20171010031,55.3669053617
20171010041,47.1681965622
20171010051,45.7078015573
20171010061,51.5750025419
20171010071,59.5175016915
20171010081,67.434379876
20171010091,79.8605479002
20171010101,101.254053674
20171010111,119.573043648
20171010121,121.827688568
20171010131,109.196552823
20171010141,116.780358463
20171010151,115.473689248
20171010161,111.886754148
20171010171,111.528060638
20171010181,118.727551803
20171010191,122.135140148
20171010201,117.933301888
20171010211,109.324657648
20171010221,103.303730874
20171010231,100.306077969
20171011001,92.874419085
20171011011,79.1742027266
20171011021,66.1785689237
20171011031,56.3927000963
20171011041,48.0420920302
20171011051,46.5546399684
20171011061,52.5305438657
20171011071,60.6201954297
20171011081,68.6837513436
20171011091,81.3401416937
20171011101,103.130009616
20171011111,121.788399514
20171011121,124.084816732
20171011131,111.21966118
20171011141,118.943973641
20171011151,117.613095481
20171011161,113.959704452
20171011171,113.594365349
20171011181,120.927243057
20171011191,124.397964534
20171011201,120.118277901
20171011211,111.350139431
20171011221,105.217661633
20171011231,102.164470559
20171012001,90.1486584654
20171012011,76.8505281776
20171012021,64.2363017332
20171012031,54.7376372419
20171012041,46.6321102093
20171012051,45.1883132066
20171012061,50.9888309893
20171012071,58.8410603021
20171012081,66.6679598429
20171012091,78.9528992517
20171012101,100.103258852
20171012111,118.214045816
20171012121,120.44306575
20171012131,107.955488165
20171012141,115.45310067
20171012151,114.161282299
20171012161,110.615114223
20171012171,110.260497415
20171012181,117.37816334
20171012191,120.747023013
20171012201,116.592940409
20171012211,108.082137025
20171012221,102.12964061
20171012231,99.1660572892
20171013001,82.9587227175
20171013011,70.7212039126
20171013021,59.1130432177
20171013031,50.371958357
20171013041,42.9128992759
20171013051,41.5842543771
20171013061,46.922143532
20171013071,54.1481070168
20171013081,61.350760942
20171013091,72.6558973618
20171013101,92.1193796515
20171013111,108.785714786
20171013121,110.836956033
20171013131,99.3453431363
20171013141,106.244972786
20171013151,105.056185245
20171013161,101.792846897
20171013171,101.466513062
20171013181,108.016499318
20171013191,111.116670749
20171013201,107.29390297
20171013211,99.4618909344
20171013221,93.9841444218
20171013231,91.2569259452
20171014001,65.4732919419
20171014011,55.8151075448
20171014021,46.6536297737
20171014031,39.7549266329
20171014041,33.8680332861
20171014051,32.8194304087
20171014061,37.03223846
20171014071,42.7351663898
20171014081,48.4196977778
20171014091,57.3420205066
20171014101,72.7031328335
20171014111,85.8566601554
20171014121,87.4755558258
20171014131,78.4060607633
20171014141,83.8514371091
20171014151,82.913213482
20171014161,80.3376976427
20171014171,80.0801460588
20171014181,85.249574279
20171014191,87.6963143263
20171014201,84.679281486
20171014211,78.4980434718
20171014221,74.1748561702
20171014231,72.0224607903
20171015001,62.7280990337
20171015011,53.4748672291
20171015021,44.6975159173
20171015031,38.0880646282
20171015041,32.4479995283
20171015051,31.4433629323
20171015061,35.4795345195
20171015071,40.9433475851
20171015081,46.3895354473
20171015091,54.9377591144
20171015101,69.6548039847
20171015111,82.2568244424
20171015121,83.8078423449
20171015131,75.1186170503
20171015141,80.3356772677
20171015151,79.4367918924
20171015161,76.9692634112
20171015171,76.7225105631
20171015181,81.675192729
20171015191,84.0193447861
20171015201,81.1288114224
20171015211,75.2067430674
20171015221,71.0648202596
20171015231,69.0026714575
20171016001,85.2636585535
20171016011,72.6861309501
20171016021,60.7554476234
20171016031,51.7714993353
20171016041,44.105196796
20171016051,42.7396366562
20171016061,48.2258344109
20171016071,55.6525649957
20171016081,63.0553383852
20171016091,74.6745781712
20171016101,94.6788363595
20171016111,111.808231096
20171016121,113.916464294
20171016131,102.105566944
20171016141,109.196896793
20171016151,107.975079826
20171016161,104.621072465
20171016171,104.285671729
20171016181,111.017643646
20171016191,114.203950639
20171016201,110.274970588
20171016211,102.225352922
20171016221,96.5954119943
20171016231,93.7924201284
20171017001,91.6735900619
20171017011,78.1505120112
20171017021,65.322906546
20171017031,55.6635650812
20171017041,47.4209270312
20171017051,45.9527071285
20171017061,51.851344983
20171017071,59.8364005939
20171017081,67.7956979609
20171017091,80.2884462554
20171017101,101.796579917
20171017111,120.21372431
20171017121,122.480449774
20171017131,109.781635528
20171017141,117.406075724
20171017151,116.092405285
20171017161,112.486251138
20171017171,112.125635723
20171017181,119.363702261
20171017191,122.789548701
20171017201,118.5651967
20171017211,109.910426747
20171017221,103.85723943
20171017231,100.843524893
20171018001,93.3531420404
20171018011,79.5823076568
20171018021,66.519687613
20171018031,56.683377339
20171018041,48.2897259051
20171018051,46.7946067435
20171018061,52.8013135508
20171018071,60.9326633773
20171018081,69.0377830431
20171018091,81.7594109975
20171018101,103.661595208
20171018111,122.41616013
20171018121,124.724414274
20171018131,111.792945034
20171018141,119.55707261
20171018151,118.219334413
20171018161,114.547111911
20171018171,114.179889661
20171018181,121.550564826
20171018191,125.039176203
20171018201,120.737429843
20171018211,111.924095838
20171018221,105.760008066
20171018231,102.691079261
20171019001,90.6790193281
20171019011,77.3026537346
20171019021,64.6142155145
20171019031,55.059668662
20171019041,46.9064553478
20171019051,45.4541642263
20171019061,51.2888075042
20171019071,59.1872329023
20171019081,67.0601795087
20171019091,79.4173934379
20171019101,100.692184429
20171019111,118.909520428
20171019121,121.15165409
20171019131,108.590609828
20171019141,116.132332143
20171019151,114.832913771
20171019161,111.265882946
20171019171,110.909179864
20171019181,118.068720305
20171019191,121.457399589
20171019201,117.278877765
20171019211,108.718003786
20171019221,102.730487758
20171019231,99.74946914
20171020001,83.5889123607
20171020011,71.2584321726
20171020021,59.5620909656
20171020031,50.754605117
20171020041,43.2388838595
20171020051,41.9001460105
20171020061,47.2785840354
20171020071,54.5594390036
20171020081,61.8168073429
20171020091,73.2078223738
20171020101,92.81915753
20171020111,109.612097215
20171020121,111.678920561
20171020131,100.100012498
20171020141,107.052054661
20171020151,105.854236586
20171020161,102.566108536
20171020171,102.237295731
20171020181,108.83703846
20171020191,111.960760108
20171020201,108.108952963
20171020211,100.217445643
20171020221,94.6980878444
20171020231,91.9501522596
20171021001,66.2820722752
20171021011,56.5045819845
20171021021,47.2299340516
20171021031,40.2460124155
20171021041,34.2863992859
20171021051,33.2248431972
20171021061,37.489691343
20171021071,43.2630665623
20171021081,49.0178179905
20171021091,58.05035664
20171021101,73.6012221499
20171021111,86.9172327362
20171021121,88.5561263468
20171021131,79.3745973691
20171021141,84.887239514
20171021151,83.9374261714
20171021161,81.3300954273
20171021171,81.0693623528
20171021181,86.3026476322
20171021191,88.7796118392
20171021201,85.7253101103
20171021211,79.4677163243
20171021221,75.0911254323
20171021231,72.9121418818
20171022001,63.5666185408
20171022011,54.1896939176
20171022021,45.2950111322
20171022031,38.5972078299
20171022041,32.881749012
20171022051,31.86368291
20171022061,35.9538081266
20171022071,41.4906588565
20171022081,47.0096487776
20171022091,55.6721410486
20171022101,70.5859164016
20171022111,83.356394698
20171022121,84.9281458729
20171022131,76.1227671315
20171022141,81.4095665381
20171022151,80.498665289
20171022161,77.9981520562
20171022171,77.7481007329
20171022181,82.7669880074
20171022191,85.1424755786
20171022201,82.2133029344
20171022211,76.2120711755
20171022221,72.0147811061
20171022231,69.9250664758
20171023001,85.9262825909
20171023011,73.2510090983
20171023021,61.2276068139
20171023031,52.1738400334
20171023041,44.4479590475
20171023051,43.0717864968
20171023061,48.6006200774
20171023071,56.0850672826
20171023081,63.5453711097
20171023091,75.2549094791
20171023101,95.4146301768
20171023111,112.677145505
20171023121,114.801762776
20171023131,102.899077382
20171023141,110.045517294
20171023151,108.814205012
20171023161,105.434132081
20171023171,105.096124787
20171023181,111.880414028
20171023191,115.091483313
20171023201,111.131969308
20171023211,103.019794272
20171023221,97.3461004233
20171023231,94.5213251878
20171024001,92.1745873522
20171024011,78.5776055146
20171024021,65.6798970287
20171024031,55.9677671447
20171024041,47.6800829771
20171024051,46.2038392347
20171024061,52.1347132172
20171024071,60.1634072546
20171024081,68.166202279
20171024091,80.7272235956
20171024101,102.352899471
20171024111,120.870693783
20171024121,123.149806929
20171024131,110.381593508
20171024141,118.047701363
20171024151,116.726851699
20171024161,113.100989876
20171024171,112.738403693
20171024181,120.016026353
20171024191,123.460595085
20171024201,119.213156949
20171024211,110.511088573
20171024221,104.424820512
20171024231,101.394635989
20171025001,93.8312786635
20171025011,79.9899127466
20171025021,66.8603885054
20171025031,56.9736985647
20171025041,48.537056482
20171025051,47.034279611
20171025061,53.0717516015
20171025071,61.2447486191
20171025081,69.3913811302
20171025091,82.1781667868
20171025101,104.192529721
20171025111,123.043151875
20171025121,125.363228448
20171025131,112.365526739
20171025141,120.169420665
20171025151,118.824830833
20171025161,115.133799922
20171025171,114.764696831
20171025181,122.17312316
20171025191,125.679602526
20171025201,121.355823458
20171025211,112.497349271
20171025221,106.301690242
20171025231,103.21704298
20171026001,91.2091082955
20171026011,77.7545475045
20171026021,64.9919355542
20171026031,55.3815349892
20171026041,47.1806598404
20171026051,45.7198789545
20171026061,51.5886302329
20171026071,59.5332280333
20171026081,67.4521980989
20171026091,79.8816494962
20171026101,101.280808088
20171026111,119.604638498
20171026121,121.859879164
20171026131,109.225405888
20171026141,116.811215401
20171026151,115.504200924
20171026161,111.916318046
20171026171,111.557529758
20171026181,118.758923249
20171026191,122.167411982
20171026201,117.964463468
20171026211,109.353544562
20171026221,103.331026875
20171026231,100.332581899
20171027001,84.2279374159
20171027011,71.8031925035
20171027021,60.0174344722
20171027031,51.1426166776
20171027041,43.5694388263
20171027051,42.2204665215
20171027061,47.6400219214
20171027071,54.9765379649
20171027081,62.2893878277
20171027091,73.7674855087
20171027101,93.5287464646
20171027111,110.450065726
20171027121,112.532689635
20171027131,100.865262508
20171027141,107.870452021
20171027151,106.663476801
20171027161,103.350211491
20171027171,103.01888496
20171027181,109.66908176
20171027191,112.816683805
20171027201,108.935430156
20171027211,100.983593412
20171027221,95.4220409275
20171027231,92.6530977756
20171028001,67.0795460222
20171028011,57.1844177104
20171028021,47.7981817118
20171028031,40.7302329177
20171028041,34.6989166133
20171028051,33.6245883966
20171028061,37.9407491269
20171028071,43.7835867967
20171028081,49.6075766031
20171028091,58.7487903768
20171028101,74.4867563584
20171028111,87.9629787259
20171028121,89.6215907096
20171028131,80.3295940283
20171028141,85.9085616098
20171028151,84.9473205738
20171028161,82.3086196906
20171028171,82.0447496023
20171028181,87.340999232
20171028191,89.847765071
20171028201,86.7567154651
20171028211,80.4238333455
20171028221,75.9945854345
20171028231,73.7893854108
20171029001,64.399113501
20171029011,54.8993847603
20171029021,45.8882134977
20171029031,39.1026929687
20171029041,33.3123821173
20171029051,32.2809829968
20171029061,36.4246741999
20171029071,42.0340378372
20171029081,47.6253067532
20171029091,56.4012466374
20171029101,71.5103390154
20171029111,84.4480648241
20171029121,86.0404003083
20171029131,77.1197026528
20171029141,82.4757401903
20171029151,81.5529093984
20171029161,79.0196484009
20171029171,78.7663223011
20171029181,83.8509390176
20171029191,86.2575369652
20171029201,83.2900026538
20171029211,77.2101762598
20171029221,72.9579167283
20171029231,70.8408343232
20171030001,86.5902442629
20171030011,73.8170275621
20171030021,61.7007191488
20171030031,52.576992934
20171030041,44.7914132307
20171030051,43.404606846
20171030061,48.9761623212
20171030071,56.5184426588
20171030081,64.0363930598
20171030091,75.8364122977
20171030101,96.151909336
20171030111,113.547813986
20171030121,115.688848404
20171030131,103.694189674
20171030141,110.895850899
20171030151,109.655024134
20171030161,106.248833014
20171030171,105.908213902
20171030181,112.744926079
20171030191,115.980807643
20171030201,111.990698045
20171030211,103.815839356
20171030221,98.0983042619
20171030231,95.2517016828
20171031001,92.6796367616
20171031011,79.0081533955
20171031021,66.0397748883
20171031031,56.2744296268
20171031041,47.9413350037
20171031051,46.4570025239
20171031061,52.4203733636
20171031071,60.4930587798
20171031081,68.5397032752
20171031091,81.1695498134
20171031101,102.913718596
20171031111,121.532976894
20171031121,123.824577916
20171031131,110.986404012
20171031141,118.694516538
20171031151,117.366429583
20171031161,113.720700685
20171031171,113.356127795
20171031181,120.673626511
20171031191,124.137068964
20171031201,119.86635797
20171031211,111.116608615
20171031221,104.996992251
20171031231,101.95020453
20170701002,19.2857132556
20170701012,16.8184578284
20170701022,14.8583604613
20170701032,12.3225701612
20170701042,10.3761797686
20170701052,9.88272868321
20170701062,9.74565893726
20170701072,11.0889424476
20170701082,11.9250678979
20170701092,13.0490398147
20170701102,15.6259510386
20170701112,18.5866575512
20170701122,20.5056339946
20170701132,19.0801086367
20170701142,21.5884849876
20170701152,21.711847759
20170701162,21.2732245719
20170701172,21.0127920546
20170701182,22.3697825395
20170701192,23.3840986596
20170701202,22.6439220314
20170701212,20.930550207
20170701222,20.0533038329
20170701232,19.6146806459
20170702002,17.8503139955
20170702012,15.5666917359
20170702022,13.7524807186
20170702032,11.4054245074
20170702042,9.60390028043
20170702052,9.14717582852
20170702062,9.02030792521
20170702072,10.2636133776
20170702082,11.0375075878
20170702092,12.0778243949
20170702102,14.4629409771
20170702112,17.2032876886
20170702122,18.9794383349
20170702132,17.6600121405
20170702142,19.981694771
20170702152,20.095875884
20170702162,19.6898985934
20170702172,19.4488495771
20170702182,20.7048418199
20170702192,21.6436643044
20170702202,20.9585776265
20170702212,19.3727288352
20170702222,18.560774254
20170702232,18.1547969634
20170703002,29.4139659467
20170703012,25.6509852285
20170703022,22.6615061025
20170703032,18.7939981422
20170703042,15.8254244646
20170703052,15.0728283209
20170703062,14.8637738366
20170703072,16.9125077831
20170703082,18.1877401376
20170703092,19.9019869092
20170703102,23.8322112148
20170703112,28.3477880765
20170703122,31.2745508573
20170703132,29.1003842202
20170703142,32.9260812836
20170703152,33.1142303195
20170703162,32.4452559696
20170703172,32.0480524494
20170703182,34.1176918443
20170703192,35.6646950284
20170703202,34.535800813
20170703212,31.9226197588
20170703222,30.584671059
20170703232,29.9156967091
20170704002,34.878878876
20170704012,30.4167621754
20170704022,26.8718583522
20170704032,22.2857939655
20170704042,18.7656796795
20170704052,17.8732563394
20170704062,17.6253609672
20170704072,20.0547356153
20170704082,21.566897386
20170704092,23.5996394385
20170704102,28.2600724368
20170704112,33.6146124775
20170704122,37.085147689
20170704132,34.5070358176
20170704142,39.0435211298
20170704152,39.2666269649
20170704162,38.4733617737
20170704172,38.0023605664
20170704182,40.4565247517
20170704192,42.2909505064
20170704202,40.9523154962
20170704212,37.853623343
20170704222,36.2670929606
20170704232,35.4738277694
20170705002,34.0109477373
20170705012,29.6598670033
20170705022,26.2031750869
20170705032,21.7312309992
20170705042,18.2987117535
20170705052,17.4284956067
20170705062,17.1867688992
20170705072,19.5556906322
20170705082,21.0302235476
20170705092,23.0123825486
20170705102,27.5568446486
20170705112,32.7781415294
20170705122,36.1623154336
20170705132,33.6483576762
20170705142,38.0719564224
20170705152,38.2895104591
20170705162,37.5159849953
20170705172,37.0567042511
20170705182,39.4497986548
20170705192,41.2385762899
20170705202,39.9332520697
20170705212,36.9116682266
20170705222,35.364617299
20170705232,34.5910918352
20170706002,33.2267639716
20170706012,28.9760052546
20170706022,25.5990136071
20170706032,21.230178259
20170706042,17.8768019378
20170706052,17.0266501944
20170706062,16.7904969323
20170706072,19.1047989005
20170706082,20.5453337991
20170706092,22.4817905479
20170706102,26.9214718746
20170706112,32.0223823351
20170706122,35.3285280039
20170706132,32.8725340785
20170706142,37.1941387742
20170706152,37.40667671
20170706162,36.6509862714
20170706172,36.2022950735
20170706182,38.5402123679
20170706192,40.2877465071
20170706202,39.012518892
20170706212,36.0606031163
20170706222,34.5492222391
20170706232,33.7935318005
20170707002,30.4101120682
20170707012,26.5196926138
20170707022,23.4289704918
20170707032,19.4304838303
20170707042,16.3613751497
20170707052,15.5832912588
20170707062,15.3671568447
20170707072,17.4852741032
20170707082,18.8036940294
20170707092,20.5759962252
20170707102,24.6393232109
20170707112,29.3078265561
20170707122,32.3337083539
20170707132,30.085910447
20170707142,34.0411702256
20170707152,34.2356911983
20170707162,33.5440610731
20170707172,33.1334056862
20170707182,35.2731363861
20170707192,36.8725310507
20170707202,35.7054052144
20170707212,33.0037250377
20170707222,31.6204647873
20170707232,30.9288346621
20170708002,19.9538248244
20170708012,17.4010967019
20170708022,15.3730960268
20170708032,12.7494587897
20170708042,10.7356399375
20170708052,10.225094313
20170708062,10.083276084
20170708072,11.4730947285
20170708082,12.3381859255
20170708092,13.5010954036
20170708102,16.1672781093
20170708112,19.2305518564
20170708122,21.2160070628
20170708132,19.7410974809
20170708142,22.3363710721
20170708152,22.4640074782
20170708162,22.0101891453
20170708172,21.7407345102
20170708182,23.1447349776
20170708192,24.1941898724
20170708202,23.4283714356
20170708212,21.6556435728
20170708222,20.748006907
20170708232,20.2941885741
20170709002,18.5121723598
20170709012,16.1438773884
20170709022,14.2623986056
20170709032,11.8283176627
20170709042,9.95999607419
20170709052,9.48633707991
20170709062,9.35476513705
20170709072,10.644170177
20170709082,11.4467590285
20170709092,12.5256489599
20170709102,14.9992014856
20170709112,17.8411554513
20170709122,19.6831626512
20170709132,18.3148144455
20170709142,20.7225809998
20170709152,20.8409957484
20170709162,20.4199655312
20170709172,20.1699788398
20170709182,21.4725410741
20170709192,22.4461734512
20170709202,21.7356849598
20170709212,20.0910356741
20170709222,19.2489752398
20170709232,18.8279450227
20170710002,29.4010885271
20170710012,25.6397552401
20170710022,22.6515849065
20170710032,18.7857701392
20170710042,15.8184961017
20170710052,15.0662294442
20170710062,14.8572664839
20170710072,16.9051034957
20170710082,18.1797775541
20170710092,19.8932738293
20170710102,23.8217774847
20170710112,28.3353774291
20170710122,31.2608588746
20170710132,29.0876440865
20170710142,32.9116662617
20170710152,33.0997329261
20170710162,32.4310514528
20170710172,32.0340218281
20170710182,34.1027551359
20170710192,35.6490810428
20170710202,34.5206810567
20170710212,31.9086440518
20170710222,30.5712811053
20170710232,29.9025996321
20170711002,35.0631218572
20170711012,30.577434626
20170711022,27.0138053257
20170711032,22.4035156714
20170711042,18.8648068557
20170711052,17.9676694094
20170711062,17.7184645633
20170711072,20.1606720558
20170711082,21.6808216175
20170711092,23.7243013561
20170711102,28.4093524643
20170711112,33.7921771417
20170711122,37.2810449882
20170711132,34.689314588
20170711142,39.249763273
20170711152,39.4740476346
20170711162,38.6765921268
20170711172,38.2031029191
20170711182,40.6702308962
20170711192,42.514346758
20170711202,41.1686405886
20170711212,38.0535800114
20170711222,36.4586689958
20170711232,35.6612134881
20170712002,34.6543705456
20170712012,30.220975593
20170712022,26.698889603
20170712032,22.1423447907
20170712042,18.6448887726
20170712052,17.7582097821
20170712062,17.5119100625
20170712072,19.9256473144
20170712082,21.4280756039
20170712092,23.4477333045
20170712102,28.0781680327
20170712112,33.3982419757
20170712122,36.8464380499
20170712132,34.2849209662
20170712142,38.7922058346
20170712152,39.0138755822
20170712162,38.2257164795
20170712172,37.7577470123
20170712182,40.1961142362
20170712192,42.0187321612
20170712202,40.6887136754
20170712212,37.6099671806
20170712222,36.0336489752
20170712232,35.2454898726
20170713002,33.8568436656
20170713012,29.5254777382
20170713022,26.0844481404
20170713032,21.6327664928
20170713042,18.215800039
20170713052,17.3495268535
20170713062,17.1088954131
20170713072,19.4670835291
20170713082,20.9349353156
20170713092,22.908113127
20170713102,27.4319842067
20170713112,32.6296233195
20170713122,35.9984634853
20170713132,33.495896505
20170713142,37.8994518645
20170713152,38.1160201609
20170713162,37.3459995515
20170713172,36.8887998148
20170713182,39.2710510748
20170713192,41.0517237339
20170713202,39.7523139556
20170713212,36.7444209505
20170713222,35.2043797319
20170713232,34.4343591226
20170714002,30.7391306604
20170714012,26.8066192753
20170714022,23.6824574527
20170714032,19.6407096402
20170714042,16.538395103
20170714052,15.751892826
20170714062,15.5334199713
20170714072,17.6744539476
20170714082,19.0071383615
20170714092,20.7986157702
20170714102,24.9059054392
20170714112,29.6249191013
20170714122,32.6835390675
20170714132,30.4114213783
20170714142,34.4094746199
20170714152,34.6061001891
20170714162,33.906987054
20170714172,33.49188863
20170714182,35.6547698918
20170714192,37.2714690168
20170714202,36.0917156013
20170714212,33.3608049172
20170714222,31.9625786469
20170714232,31.2634655118
20170715002,20.6584554648
20170715012,18.0155826974
20170715022,15.9159671101
20170715032,13.1996812103
20170715042,11.1147482494
20170715052,10.5861736959
20170715062,10.439347431
20170715072,11.8782448266
20170715082,12.7738850422
20170715092,13.977860414
20170715102,16.7381941932
20170715112,19.9096415141
20170715122,21.965209222
20170715132,20.4382160675
20170715142,23.1251367143
20170715152,23.2572803527
20170715162,22.7874363052
20170715172,22.5084664019
20170715182,23.962046424
20170715192,25.0485607839
20170715202,24.2556989537
20170715212,22.420370643
20170715222,21.480682548
20170715232,21.0108385004
20170716002,18.9386017388
20170716012,16.5157529023
20170716022,14.5909341044
20170716032,12.1007839113
20170716042,10.1894253847
20170716052,9.70485561741
20170716062,9.57025290427
20170716072,10.889359493
20170716082,11.7104360432
20170716092,12.8141782909
20170716102,15.344709298
20170716112,18.2521279018
20170716122,20.1365658858
20170716132,18.7366976691
20170716142,21.1999273196
20170716152,21.3210697614
20170716162,20.8903410794
20170716172,20.6345959244
20170716182,21.9671627845
20170716192,22.9632228617
20170716202,22.2363682108
20170716212,20.5538342965
20170716222,19.6923769324
20170716232,19.2616482504
20170717002,29.3611242241
20170717012,25.6049036411
20170717022,22.6207950667
20170717032,18.7602350231
20170717042,15.7969943409
20170717052,15.0457502243
20170717062,14.837071303
20170717072,16.8821247315
20170717082,18.1550661514
20170717092,19.8662333059
20170717102,23.7893970259
20170717112,28.2968617256
20170717122,31.2183666235
20170717132,29.0481058422
20170717142,32.8669301016
20170717152,33.0547411307
20170717162,32.3869685826
20170717172,31.9904786322
20170717182,34.0563999529
20170717192,35.6006239704
20170717202,34.4737577954
20170717212,31.8652712794
20170717222,30.5297261833
20170717232,29.8619536352
20170718002,35.0506508177
20170718012,30.5665590286
20170718022,27.0041972184
20170718032,22.3955473241
20170718042,18.858097135
20170718052,17.9612787772
20170718062,17.7121625667
20170718072,20.1535014296
20170718082,21.6731103137
20170718092,23.7158632398
20170718102,28.3992479972
20170718112,33.7801581441
20170718122,37.2677850911
20170718132,34.6769765019
20170718142,39.2358031541
20170718152,39.4600077435
20170718162,38.6628358699
20170718172,38.18951507
20170718182,40.655765554
20170718192,42.4992255117
20170718202,41.153997975
20170718212,38.0400453437
20170718222,36.4457015965
20170718232,35.6485297229
20170719002,35.0133116611
20170719012,30.5339967364
20170719022,26.9754298796
20170719032,22.3716895404
20170719042,18.8380077665
20170719052,17.9421447815
20170719062,17.6932939524
20170719072,20.132032078
20170719082,21.6500221358
20170719092,23.6905989348
20170719102,28.3689945228
20170719112,33.7441724324
20170719122,37.2280840405
20170719132,34.6400354173
20170719142,39.1940055907
20170719152,39.417971337
20170719162,38.6216486837
20170719172,38.1488321083
20170719182,40.6124553169
20170719192,42.4539514526
20170719202,41.1101569752
20170719212,37.9995216108
20170719222,36.4068763043
20170719232,35.610553651
20170720002,34.0455716897
20170720012,29.6900614522
20170720022,26.2298505413
20170720032,21.7533539084
20170720042,18.3173402766
20170720052,17.4462382291
20170720062,17.2042654381
20170720072,19.5755987896
20170720082,21.0516328145
20170720092,23.0358097005
20170720102,27.5848981708
20170720112,32.8115104558
20170720122,36.1991295294
20170720132,33.6826125033
20170720142,38.1107145781
20170720152,38.3284900899
20170720162,37.5541771588
20170720172,37.094428856
20170720182,39.4899594866
20170720192,41.2805581398
20170720202,39.9739050685
20170720212,36.9492451814
20170720222,35.4006193192
20170720232,34.6263063881
20170721002,30.8994559696
20170721012,26.9464338839
20170721022,23.8059774492
20170721032,19.7431491945
20170721042,16.6246539936
20170721052,15.8340495764
20170721062,15.6144372384
20170721072,17.7666381517
20170721082,19.106273414
20170721092,20.9070945864
20170721102,25.0358065425
20170721112,29.7794330453
20170721122,32.8540057786
20170721132,30.5700374624
20170721142,34.5889432495
20170721152,34.7865943538
20170721162,34.0838348719
20170721172,33.6665714295
20170721182,35.8407335766
20170721192,37.4658648785
20170721202,36.2799582528
20170721212,33.5348040267
20170721222,32.1292850629
20170721232,31.426525581
20170722002,21.2695779964
20170722012,18.548523242
20170722022,16.3867964094
20170722032,13.5901568008
20170722042,11.4435469391
20170722052,10.8993359882
20170722062,10.7481662796
20170722072,12.2296294236
20170722082,13.1517646459
20170722092,14.3913562562
20170722102,17.2333467774
20170722112,20.4986124826
20170722122,22.6149884027
20170722132,21.0428234335
20170722142,23.8092291004
20170722152,23.9452818381
20170722162,23.4615387707
20170722172,23.1743163244
20170722182,24.6708964393
20170722192,25.7895522827
20170722202,24.9732358564
20170722212,23.0836144993
20170722222,22.1161283644
20170722232,21.6323852969
20170723002,19.6851863286
20170723012,17.1668256043
20170723022,15.1661279177
20170723032,12.5778127288
20170723042,10.5911059351
20170723052,10.0874337903
20170723062,9.94752486115
20170723072,11.3186323666
20170723082,12.1720768343
20170723092,13.3193300532
20170723102,15.9496179208
20170723112,18.97165079
20170723122,20.9303757979
20170723132,19.4753229349
20170723142,22.035656338
20170723152,22.1615743742
20170723162,21.713865801
20170723172,21.4480388356
20170723182,22.833137234
20170723192,23.8684633096
20170723202,23.1129550923
20170723212,21.3640934782
20170723222,20.4686763317
20170723232,20.0209677585
20170724002,29.8586674495
20170724012,26.0387952811
20170724022,23.0041190585
20170724032,19.0781393298
20170724042,16.0646846192
20170724052,15.3007101856
20170724062,15.0884950651
20170724072,17.1682032457
20170724082,18.4627154805
20170724092,20.2028794683
20170724102,24.1925237331
20170724112,28.7763703351
20170724122,31.7473820216
20170724132,29.5403447688
20170724142,33.4238814733
20170724152,33.6148750817
20170724162,32.9357866962
20170724172,32.5325779673
20170724182,34.63350766
20170724192,36.2038995514
20170724202,35.0579379009
20170724212,32.4052488951
20170724222,31.0470721241
20170724232,30.3679837386
20170725002,35.4262509483
20170725012,30.8941079699
20170725022,27.2935721592
20170725032,22.6355363202
20170725042,19.0601790816
20170725052,18.153750486
20170725062,17.9019647649
20170725072,20.369464831
20170725082,21.9053577292
20170725092,23.9700006416
20170725102,28.7035721969
20170725112,34.1421437711
20170725122,37.6671438654
20170725132,35.0485723668
20170725142,39.6562510615
20170725152,39.8828582105
20170725162,39.0771439032
20170725172,38.5987510332
20170725182,41.0914296714
20170725192,42.954644007
20170725202,41.5950011134
20170725212,38.4476796006
20170725222,36.8362509861
20170725232,36.0305366788
20170726002,35.5063885517
20170726012,30.9639934278
20170726022,27.3553128572
20170726032,22.686740091
20170726042,19.1032950488
20170726052,18.194816024
20170726062,17.9424607394
20170726072,20.415542529
20170726082,21.9549097655
20170726092,24.0242230997
20170726102,28.7685024513
20170726112,34.2193766
20170726122,37.7523505852
20170726132,35.1278556247
20170726142,39.745957334
20170726152,39.9730770902
20170726162,39.1655401793
20170726172,38.6860651385
20170726182,41.1843824566
20170726192,43.0518115631
20170726202,41.6890930259
20170726212,38.5346519677
20170726222,36.9195781458
20170726232,36.1120412349
20170727002,34.4670743655
20170727012,30.0576405448
20170727022,26.5545903427
20170727032,22.0226722492
20170727042,18.5441189017
20170727052,17.6622321376
20170727062,17.417263592
20170727072,19.8179553388
20170727082,21.3122634669
20170727092,23.3210055408
20170727102,27.9264141981
20170727112,33.217734783
20170727122,36.6472944213
20170727132,34.0996215471
20170727142,38.5825459315
20170727152,38.8030176226
20170727162,38.0191182767
20170727172,37.55367804
20170727182,39.9788666414
20170727192,41.7916338789
20170727202,40.4688037326
20170727212,37.4066969127
20170727222,35.8388982209
20170727232,35.0549988749
20170728002,31.2075082722
